Date_and_Time,DPV_Combined_MW,DPV_Combined_MWh
2019-05-04 13:00:00+00:00,0.052776475821478396,0.012601490239970599
2019-05-04 14:00:00+00:00,0.052777481635376294,0.0164226766338278
2019-05-04 15:00:00+00:00,0.0527784874492741,0.0047346821721578995
2019-05-04 16:00:00+00:00,0.0527794932631719,0.0120834496169522
2019-05-04 17:00:00+00:00,0.052780499077069803,0.015932456354017202
2019-05-04 18:00:00+00:00,0.0527815048909677,0.0301475385249513
2019-05-04 19:00:00+00:00,0.052782510704865504,0.0162852892728645
2019-05-04 20:00:00+00:00,0.0527835165187633,0.0173255186273056
2019-05-04 21:00:00+00:00,0.052784522332661205,0.0171811353451879
2019-05-04 22:00:00+00:00,0.052785528146559,0.0090089601648474
2019-05-04 23:00:00+00:00,0.0527865339604569,0.0016457402605649
2019-05-05 00:00:00+00:00,0.0527875397743548,0.0
2019-05-05 01:00:00+00:00,0.052788545588252606,0.0
2019-05-05 02:00:00+00:00,0.0527895514021504,0.0
2019-05-05 03:00:00+00:00,0.0527905572160483,0.0
2019-05-05 04:00:00+00:00,0.0527915630299462,0.0
2019-05-05 05:00:00+00:00,0.05279256884384401,0.0
2019-05-05 06:00:00+00:00,0.0527935746577419,0.0
2019-05-05 07:00:00+00:00,0.05279458047163969,0.0
2019-05-05 08:00:00+00:00,0.0527955862855375,0.0
2019-05-05 09:00:00+00:00,0.0527965920994354,0.0
2019-05-05 10:00:00+00:00,0.0527975979133333,0.0
2019-05-05 11:00:00+00:00,0.052798603727231094,0.0014095212685011
2019-05-05 12:00:00+00:00,0.0527996095411289,0.0030346428830797
2019-05-05 13:00:00+00:00,0.052800615355026795,0.0087439715794591
2019-05-05 14:00:00+00:00,0.052801621168924597,0.0094827695048713
2019-05-05 15:00:00+00:00,0.052802626982822495,0.024373221545302103
2019-05-05 16:00:00+00:00,0.0528036327967204,0.0394879131256415
2019-05-05 17:00:00+00:00,0.0528046386106182,0.0401478639357699
2019-05-05 18:00:00+00:00,0.052805644424516004,0.044855836488092
2019-05-05 19:00:00+00:00,0.0528066502384139,0.0412198899236355
2019-05-05 20:00:00+00:00,0.052807656052311705,0.037105772368285606
2019-05-05 21:00:00+00:00,0.0528086618662096,0.028921782325216402
2019-05-05 22:00:00+00:00,0.0528096676801075,0.017963008502268597
2019-05-05 23:00:00+00:00,0.0528106734940052,0.0060529931397425
2019-05-06 00:00:00+00:00,0.0528116793079031,0.0
2019-05-06 01:00:00+00:00,0.052812685121801,0.0
2019-05-06 02:00:00+00:00,0.05281369093569881,0.0
2019-05-06 03:00:00+00:00,0.0528146967495967,0.0
2019-05-06 04:00:00+00:00,0.0528157025634946,0.0
2019-05-06 05:00:00+00:00,0.0528167083773923,0.0
2019-05-06 06:00:00+00:00,0.0528177141912902,0.0
2019-05-06 07:00:00+00:00,0.0528187200051881,0.0
2019-05-06 08:00:00+00:00,0.0528197258190859,0.0
2019-05-06 09:00:00+00:00,0.0528207316329838,0.0
2019-05-06 10:00:00+00:00,0.0528217374468816,0.0
2019-05-06 11:00:00+00:00,0.052822743260779396,0.0021161115514466
2019-05-06 12:00:00+00:00,0.052823749074677295,0.0080211020136975
2019-05-06 13:00:00+00:00,0.0528247548885752,0.0199565143740263
2019-05-06 14:00:00+00:00,0.0528257607024731,0.0306939078854653
2019-05-06 15:00:00+00:00,0.0528267665163709,0.038345185840506196
2019-05-06 16:00:00+00:00,0.052827772330268696,0.0395433330538464
2019-05-06 17:00:00+00:00,0.0528287781441666,0.0339798516792868
2019-05-06 18:00:00+00:00,0.0528297839580644,0.039026798734957
2019-05-06 19:00:00+00:00,0.0528307897719623,0.0341782890024478
2019-05-06 20:00:00+00:00,0.052831795585860195,0.0361490144170115
2019-05-06 21:00:00+00:00,0.0528328013997579,0.0287564561417266
2019-05-06 22:00:00+00:00,0.0528338072136558,0.0178456356614696
2019-05-06 23:00:00+00:00,0.052834813027553704,0.0060474394123459
2019-05-07 00:00:00+00:00,0.0528358188414515,0.0
2019-05-07 01:00:00+00:00,0.052836824655349404,0.0
2019-05-07 02:00:00+00:00,0.052837830469247296,0.0
2019-05-07 03:00:00+00:00,0.052838836283144994,0.0
2019-05-07 04:00:00+00:00,0.0528398420970429,0.0
2019-05-07 05:00:00+00:00,0.0528408479109408,0.0
2019-05-07 06:00:00+00:00,0.0528418537248386,0.0
2019-05-07 07:00:00+00:00,0.052842859538736506,0.0
2019-05-07 08:00:00+00:00,0.0528438653526343,0.0
2019-05-07 09:00:00+00:00,0.052844871166532095,0.0
2019-05-07 10:00:00+00:00,0.05284587698043,0.0
2019-05-07 11:00:00+00:00,0.0528468827943279,0.0021590800835564004
2019-05-07 12:00:00+00:00,0.0528478886082257,0.0080259648762928
2019-05-07 13:00:00+00:00,0.0528488944221236,0.0192961813422609
2019-05-07 14:00:00+00:00,0.0528499002360214,0.0296041706164977
2019-05-07 15:00:00+00:00,0.052850906049919204,0.037191794614405596
2019-05-07 16:00:00+00:00,0.052851911863817096,0.0417196394192584
2019-05-07 17:00:00+00:00,0.052852917677714994,0.0408068777503378
2019-05-07 18:00:00+00:00,0.0528539234916129,0.038134010783803
2019-05-07 19:00:00+00:00,0.0528549293055106,0.036390024199376
2019-05-07 20:00:00+00:00,0.052855935119408504,0.0309179443253489
2019-05-07 21:00:00+00:00,0.052856940933306396,0.0233406680538798
2019-05-07 22:00:00+00:00,0.052857946747204204,0.0127843344258168
2019-05-07 23:00:00+00:00,0.052858952561102096,0.0055459085013081
2019-05-08 00:00:00+00:00,0.052859958375,0.0
2019-05-08 01:00:00+00:00,0.0528609641888977,0.0
2019-05-08 02:00:00+00:00,0.0528619700027956,0.0
2019-05-08 03:00:00+00:00,0.0528629758166935,0.0
2019-05-08 04:00:00+00:00,0.05286398163059129,0.0
2019-05-08 05:00:00+00:00,0.0528649874444892,0.0
2019-05-08 06:00:00+00:00,0.052865993258387,0.0
2019-05-08 07:00:00+00:00,0.0528669990722848,0.0
2019-05-08 08:00:00+00:00,0.05286800488618271,0.0
2019-05-08 09:00:00+00:00,0.0528690107000806,0.0
2019-05-08 10:00:00+00:00,0.0528700165139784,0.0
2019-05-08 11:00:00+00:00,0.0528710223278763,0.002412620684181
2019-05-08 12:00:00+00:00,0.0528720281417741,0.0074734015638108
2019-05-08 13:00:00+00:00,0.0528730339556719,0.0171057391460843
2019-05-08 14:00:00+00:00,0.052874039769569794,0.0280116367802222
2019-05-08 15:00:00+00:00,0.0528750455834677,0.0365331011738774
2019-05-08 16:00:00+00:00,0.0528760513973655,0.0388623130516699
2019-05-08 17:00:00+00:00,0.0528770572112633,0.0379826795233104
2019-05-08 18:00:00+00:00,0.052878063025161195,0.0375058406551654
2019-05-08 19:00:00+00:00,0.052879068839059004,0.0346736790239246
2019-05-08 20:00:00+00:00,0.0528800746529569,0.029380023213430903
2019-05-08 21:00:00+00:00,0.0528810804668548,0.0255239884288481
2019-05-08 22:00:00+00:00,0.0528820862807526,0.0170393979246664
2019-05-08 23:00:00+00:00,0.052883092094650405,0.0058144944971669
2019-05-09 00:00:00+00:00,0.0528840979085483,0.0
2019-05-09 01:00:00+00:00,0.0528851037224461,0.0
2019-05-09 02:00:00+00:00,0.052886109536344,0.0
2019-05-09 03:00:00+00:00,0.0528871153502419,0.0
2019-05-09 04:00:00+00:00,0.0528881211641396,0.0
2019-05-09 05:00:00+00:00,0.05288912697803749,0.0
2019-05-09 06:00:00+00:00,0.0528901327919354,0.0
2019-05-09 07:00:00+00:00,0.0528911386058333,0.0
2019-05-09 08:00:00+00:00,0.0528921444197311,0.0
2019-05-09 09:00:00+00:00,0.052893150233629005,0.0
2019-05-09 10:00:00+00:00,0.0528941560475268,0.0
2019-05-09 11:00:00+00:00,0.0528951618614246,0.0016620876029876
2019-05-09 12:00:00+00:00,0.0528961676753225,0.0051606760029411
2019-05-09 13:00:00+00:00,0.052897173489220406,0.0077662113823352
2019-05-09 14:00:00+00:00,0.0528981793031182,0.0193085044043136
2019-05-09 15:00:00+00:00,0.052899185117015995,0.0173318773003895
2019-05-09 16:00:00+00:00,0.0529001909309139,0.019061541436649
2019-05-09 17:00:00+00:00,0.052901196744811696,0.029705172096459696
2019-05-09 18:00:00+00:00,0.0529022025587096,0.0166601782431968
2019-05-09 19:00:00+00:00,0.052903208372607494,0.008207312600194
2019-05-09 20:00:00+00:00,0.052904214186505205,0.007541277718321
2019-05-09 21:00:00+00:00,0.052905220000403104,0.008384008913407801
2019-05-09 22:00:00+00:00,0.052906225814301,0.0021170668816175003
2019-05-09 23:00:00+00:00,0.0529072316281988,0.001306147049868
2019-05-10 00:00:00+00:00,0.0529082374420967,0.0
2019-05-10 01:00:00+00:00,0.0529092432559946,0.0
2019-05-10 02:00:00+00:00,0.0529102490698923,0.0
2019-05-10 03:00:00+00:00,0.0529112548837902,0.0
2019-05-10 04:00:00+00:00,0.052912260697688104,0.0
2019-05-10 05:00:00+00:00,0.0529132665115859,0.0
2019-05-10 06:00:00+00:00,0.0529142723254838,0.0
2019-05-10 07:00:00+00:00,0.0529152781393816,0.0
2019-05-10 08:00:00+00:00,0.0529162839532794,0.0
2019-05-10 09:00:00+00:00,0.0529172897671773,0.0
2019-05-10 10:00:00+00:00,0.052918295581075206,0.0
2019-05-10 11:00:00+00:00,0.0529193013949731,0.0013802989113294
2019-05-10 12:00:00+00:00,0.0529203072088709,0.0062486726781524
2019-05-10 13:00:00+00:00,0.0529213130227687,0.0143416684483736
2019-05-10 14:00:00+00:00,0.05292231883666661,0.018548293804950898
2019-05-10 15:00:00+00:00,0.0529233246505644,0.0292668076829461
2019-05-10 16:00:00+00:00,0.0529243304644623,0.0329309729155566
2019-05-10 17:00:00+00:00,0.0529253362783602,0.034829774032004795
2019-05-10 18:00:00+00:00,0.0529263420922579,0.0396849536689182
2019-05-10 19:00:00+00:00,0.052927347906155796,0.038559530701188796
2019-05-10 20:00:00+00:00,0.052928353720053695,0.0288060712677754
2019-05-10 21:00:00+00:00,0.0529293595339515,0.025897451712778102
2019-05-10 22:00:00+00:00,0.0529303653478494,0.0157218504229709
2019-05-10 23:00:00+00:00,0.0529313711617473,0.005076705771490501
2019-05-11 00:00:00+00:00,0.052932376975645,0.0
2019-05-11 01:00:00+00:00,0.052933382789542904,0.0
2019-05-11 02:00:00+00:00,0.0529343886034408,0.0
2019-05-11 03:00:00+00:00,0.0529353944173386,0.0
2019-05-11 04:00:00+00:00,0.0529364002312365,0.0
2019-05-11 05:00:00+00:00,0.0529374060451343,0.0
2019-05-11 06:00:00+00:00,0.0529384118590321,0.0
2019-05-11 07:00:00+00:00,0.05293941767292999,0.0
2019-05-11 08:00:00+00:00,0.0529404234868279,0.0
2019-05-11 09:00:00+00:00,0.052941429300725706,0.0
2019-05-11 10:00:00+00:00,0.0529424351146236,0.0
